Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
26-11-1997,0.025286,5.43296353,3.9118804,17.44646147,2.57820239,16.29718967
28-11-1997,0.22644818,5.2380672,3.970787,16.87435492,2.47427772,16.17817563
01-12-1997,3.2855292,2.14820116,2.36013432,8.45680919,1.68960469,14.50463994
02-12-1997,3.42731868,1.9945289,2.32107499,8.0012025,1.65441547,14.51817707
03-12-1997,2.09966516,3.34399591,2.87707571,11.65746941,2.11532337,15.3124603
04-12-1997,0.38065914,5.12261801,3.15945078,16.1980326,2.88427256,16.71653854
05-12-1997,0.34023776,5.16462094,3.5956018,16.41788555,2.84591494,17.04847028
08-12-1997,0,5.56495633,3.70939428,17.46505261,2.88603959,16.94489519
09-12-1997,0.00399923,5.51769256,3.77907231,17.49464434,2.83971236,16.8812896
10-12-1997,0.00054199,5.5207582,3.2810652,17.29089218,3.14478203,17.339125
11-12-1997,0,5.50914791,3.04856848,17.19545992,3.10139636,17.00988057
12-12-1997,0.00007942,5.48525578,3.06961433,17.06470495,3.02023846,17.09087081
15-12-1997,0,5.56219124,2.64677885,16.95241089,3.46068728,17.87869737
16-12-1997,0.00000052,5.54742727,2.84434908,17.01041241,3.27476892,17.66085343
17-12-1997,0,5.57894498,2.77166294,17.06701036,3.37154543,17.86307114
18-12-1997,0.00004893,5.57981763,2.75817534,17.02377189,3.30491651,17.94034413
19-12-1997,0,5.64753968,1.62546622,16.65256235,4.2595168,18.86419746
22-12-1997,0,5.6357123,2.60797267,16.78384264,3.33220501,17.91908475
23-12-1997,0,5.63658151,2.50538636,16.77944523,3.45057607,18.07407583
24-12-1997,0,5.6185978,2.45304935,16.72027816,3.57820068,18.18296999
26-12-1997,0,5.57723358,3.01455096,16.85018051,3.19094644,17.90263727
29-12-1997,0,5.57636858,3.06446425,16.96124779,3.06566079,17.4378128
30-12-1997,0,5.52363236,3.41938195,17.20179337,2.85260243,16.9843862
31-12-1997,0,5.46044567,3.42717048,17.08491098,2.83863099,16.96823205
02-01-1998,0.00001921,5.42534482,3.42128413,16.99137379,2.75857939,17.04569413
05-01-1998,0.00395242,5.38576751,2.88154836,16.7528202,2.74789982,16.51921975
06-01-1998,0,5.39138508,2.08913428,16.57078104,3.37262383,17.48942377
07-01-1998,0,5.4026997,1.97858777,16.83279393,3.43809575,17.39723391
08-01-1998,1.03317969,4.32459709,-0.01130505,13.89581565,4.39730766,16.58093163
09-01-1998,4.07312846,1.23430039,-0.00161019,5.74937738,1.69511523,15.23063654
12-01-1998,4.51194363,0.89648915,-0.00031712,4.4675002,1.09777322,17.28050462
13-01-1998,4.467798,0.98199283,0.00007316,4.55237925,1.25152755,16.53604142
14-01-1998,4.5206735,0.90660099,-0.00049755,4.40165064,1.34497792,16.04624245
15-01-1998,4.51788624,0.88923967,-0.00141674,4.37941483,1.37053705,15.39649083
16-01-1998,3.75407227,1.65731178,0.00120885,6.70171457,2.57288862,14.86215428
20-01-1998,1.33632372,4.01136517,0.00857044,13.06407912,4.8365593,17.0795515
21-01-1998,1.36718794,3.97089528,-0.03349019,13.01032108,4.56145292,16.57307385
22-01-1998,3.58516081,1.75129973,-0.00261453,7.4445221,2.54396512,14.6282682
23-01-1998,3.73773129,1.65572855,-0.00424061,7.3074469,2.74050602,14.50157963
26-01-1998,2.76733735,2.60004979,0.00164026,9.63545615,3.71060656,15.40595217
27-01-1998,0.03222534,5.3764576,1.38964631,16.8096951,4.16096787,17.6019233
28-01-1998,0.00000026,5.39027621,1.95519339,17.13221575,3.50040975,16.88814393
29-01-1998,0.00009351,5.34096607,1.81962822,17.07878617,3.36268656,16.8237111
30-01-1998,1.13022277,4.25554953,-0.01093407,13.86535081,4.15374736,16.02730098
02-02-1998,0.3547227,5.03369837,-0.00129909,15.96110825,4.68080862,16.75740304
03-02-1998,2.44809108,2.94862928,-0.0052405,10.53529449,3.43217167,15.24145403
04-02-1998,3.01848464,2.38090695,-0.00480399,9.07397723,2.90481736,14.77245645
05-02-1998,4.04808627,1.38766335,-0.00050384,6.3908772,1.99276637,14.38152868
06-02-1998,2.38251729,3.03389614,0.00230883,10.85054521,3.5802128,15.325373
09-02-1998,0.56077126,4.83975549,0.08100098,15.51309685,4.83768196,16.94616606
10-02-1998,0.56303579,4.85252904,0.0349239,15.5066918,4.7422385,16.80550542
11-02-1998,0,5.41603433,0.10941185,16.70469629,4.95454335,17.45381789
12-02-1998,0.00000248,5.39988646,0.15582295,16.78716805,5.01707517,17.73654939
13-02-1998,0.00000271,5.39532301,0.07853239,16.81341757,4.85121035,17.38637417
17-02-1998,0.00022595,5.38466587,0.06506612,16.63669595,4.86487174,17.46566393
18-02-1998,0.01128532,5.39263606,0.07565119,16.65777775,4.91080971,17.41015734
19-02-1998,0.00000989,5.40786283,0.09324792,16.63912815,4.96332697,17.3531553
20-02-1998,0.00001054,5.41592777,0.10235294,16.6368557,5.00255797,17.3307618
23-02-1998,0.00000067,5.43502669,0.2619154,16.63244367,5.33936277,18.40915812
24-02-1998,0.00011923,5.50873042,0.39164431,16.32431681,5.60448045,18.21346809
25-02-1998,0.11761239,5.2854297,3.04092258,16.96905134,2.63681739,15.98553175
26-02-1998,0.00623066,5.44265078,2.90335379,17.22405125,2.83640113,16.39136913
27-02-1998,0,5.43033387,2.80667642,17.15439006,2.94978072,16.73918627
02-03-1998,0,5.44320814,2.83624733,17.41578595,3.00002617,16.69541051
03-03-1998,0.02274093,5.42687704,2.81306956,17.34214418,3.15802562,16.937978
04-03-1998,0.02637094,5.37039313,3.24847214,17.37719807,2.82969134,16.43538835
05-03-1998,0.02295511,5.38497541,2.82932166,17.3376298,3.18242961,16.86244045
06-03-1998,0.00979754,5.405618,2.71140908,17.28876434,3.07297814,16.45390128
09-03-1998,0.0040819,5.40688645,2.64894616,17.15823114,3.0860694,16.55551013
10-03-1998,0.02682354,5.3511163,2.89379024,17.15029755,2.93445933,16.4330761
11-03-1998,0.02195866,5.35661091,2.86374417,17.12703709,2.85847611,16.26421774
12-03-1998,0,5.38426355,2.6883839,17.00024462,2.98211397,16.72400659
13-03-1998,0.00382303,5.39078052,2.61918894,17.03638893,3.0048876,16.63239371
16-03-1998,0.00000034,5.42820616,1.95743338,16.75966194,3.55240093,17.36196831
17-03-1998,0,5.43379198,2.36741679,17.05277331,3.09548576,16.69340152
18-03-1998,0,5.42364295,2.61391085,17.17214369,2.94274767,16.5334299
19-03-1998,0.01488383,5.39261786,2.8228359,17.12630553,2.82109233,16.35357946
20-03-1998,0,5.39656276,2.85288877,17.10290976,2.84996785,16.5124148
23-03-1998,0.00002665,5.40144058,2.86283954,17.0889938,2.84982359,16.55649318
24-03-1998,0.00000035,5.41178721,2.8736441,17.06851054,2.9103897,16.87843819
25-03-1998,0.02746084,5.36241067,3.37537668,17.20214505,2.66979265,16.5658684
26-03-1998,0,5.39165205,3.61624248,17.2877515,2.62185913,16.50248572
27-03-1998,0,5.39653556,3.70392147,17.29146179,2.59867169,16.5158026
30-03-1998,0.00000359,5.39262732,3.69862854,17.29621209,2.6372232,16.41873661
31-03-1998,0.00221129,5.35768248,3.58451975,17.2354321,2.589409,16.1752796
01-04-1998,0.00669461,5.32083073,3.60199194,17.20268702,2.51304552,16.07951995
02-04-1998,0.19428442,5.12059258,3.45547956,16.57233324,2.43086506,15.8131096
03-04-1998,0,5.33921996,2.61965813,16.78740733,2.96948499,16.79446156
06-04-1998,0,5.36940591,2.77235136,16.94496929,2.9415948,17.03082178
07-04-1998,0,5.32127292,3.04328386,17.02684746,2.82364844,16.87007437
08-04-1998,0.03529412,5.29064341,3.12152055,17.15072254,2.71903867,16.49909351
09-04-1998,0.01226839,5.32406507,3.21161749,17.07083071,2.74041358,16.60709613
13-04-1998,0.52434056,4.8494566,3.25781323,15.85715937,2.49489806,16.02187167
14-04-1998,1.06778903,4.29003432,3.02781323,14.37054816,2.25825083,15.44491686
15-04-1998,3.10353632,2.13992932,2.30468751,8.71080498,1.55613555,14.48891256
16-04-1998,3.4046296,1.83890715,2.01107278,7.82641226,1.47972097,14.43239835
17-04-1998,3.42289981,1.83387064,1.94118761,7.79575034,1.49627618,14.44538096
20-04-1998,3.83862804,1.40963784,1.79734123,6.729494,1.3207455,14.26934427
21-04-1998,3.97570364,1.21660704,1.9519623,6.42297243,1.22921576,14.29726514
22-04-1998,4.06221191,1.11223258,1.91594534,6.2364154,1.18856286,14.49666517
23-04-1998,3.60066143,1.62361024,2.11184273,7.58737921,1.39809808,14.33085202
24-04-1998,3.5820456,1.67164132,2.04144716,7.54303611,1.4360027,14.48064124
27-04-1998,4.12390806,1.13102779,1.89676687,6.30892232,1.28696059,14.32283391
28-04-1998,4.09714866,1.12786258,1.98448258,6.40229967,1.23465409,13.99177187
29-04-1998,4.09805619,1.09402864,2.07710546,6.38962587,1.22627045,13.90255712
30-04-1998,4.1751976,0.95385177,1.82960772,5.84153954,1.14449576,13.97970863
01-05-1998,3.87174133,1.32424539,1.94892122,6.68610121,1.29500326,14.21257596
04-05-1998,3.86056588,1.36361203,1.91991421,6.71552211,1.32430685,14.34842788
05-05-1998,3.88339777,1.36935793,1.84870674,6.74479311,1.34765289,14.22838734
06-05-1998,3.87411986,1.40149715,1.6224678,6.69439982,1.36263015,14.08028324
07-05-1998,4.29985923,0.96069363,1.39310785,5.49324245,1.1206562,14.01980739
08-05-1998,4.30112287,0.95317814,1.51776171,5.54635032,1.15353661,14.19526602
11-05-1998,4.33687407,0.91519603,1.61413811,5.60401466,1.17493254,14.03750961
12-05-1998,3.33089463,1.97089406,2.01353938,8.24490671,1.63149266,14.34500136
13-05-1998,2.76216838,2.54611706,2.40245161,9.82020717,1.74166247,14.53743947
14-05-1998,3.27494336,2.01630175,2.22247341,8.45701599,1.59811338,14.56341032
15-05-1998,2.4366584,2.89297117,2.55762108,10.76165556,1.95585233,15.11017039
18-05-1998,0.27181389,5.09664446,3.30419145,16.41022019,2.66735064,16.44384939
19-05-1998,3.63324611,1.67422476,1.83396094,7.32341647,1.54455695,14.59548651
20-05-1998,2.6027892,2.76946199,2.18075598,10.09246695,1.94819382,15.02862476
21-05-1998,1.02773692,4.3796212,3.06669155,14.47182967,2.42234223,16.07804618
22-05-1998,0.62534282,4.80062272,3.15200246,15.44388635,2.59882766,16.51138399
26-05-1998,3.1627452,2.19274324,2.13228948,8.41957427,1.66016695,14.89660137
27-05-1998,3.54880086,1.76846256,1.83519409,7.30703924,1.52814512,14.7908381
28-05-1998,3.02493933,2.29825493,2.19367153,8.73612569,1.77344644,15.18212464
29-05-1998,5.17862363,-0.16620118,1.06678452,2.63137485,0.519349,20.70679549
01-06-1998,5.17306507,-0.21909145,1.10850075,2.56218395,0.47124359,21.00814153
02-06-1998,5.21541603,-0.29740581,1.12649357,2.45671934,0.44925696,20.79684046
03-06-1998,5.31936764,-0.80291098,1.46938002,2.24012487,0.30062347,24.65874395
04-06-1998,5.17798965,-0.07465327,1.01695655,2.54746139,0.61446035,19.03988666
05-06-1998,5.34645179,-0.60970498,1.28605293,2.11800649,0.36292531,25.91066156
08-06-1998,5.35583232,-0.68002192,1.35102558,2.15031046,0.3441128,27.44881589
09-06-1998,5.34950012,-0.60683685,1.30361548,2.11819605,0.37518724,26.34987908
10-06-1998,5.31661362,-0.398159,1.06053831,1.99401327,0.40304705,30
11-06-1998,5.17288522,-0.42531115,1.31786377,2.22891033,0.34311999,25.30836427
12-06-1998,5.00752328,0.09715155,0.9855837,2.67301192,0.56996067,20.89099374
15-06-1998,5.06957507,-0.12163333,1.15115806,2.42959949,0.45732006,24.65187563
16-06-1998,5.14441993,-0.15703756,1.11774995,2.1573372,0.48705258,21.79474533
17-06-1998,5.21516897,-0.10723451,0.93918413,2.15929469,0.51857699,19.60949109
18-06-1998,5.15558057,-0.08014905,1.06855637,2.19829435,0.53165344,19.43970157
19-06-1998,4.97306794,0.17461822,1.11343512,2.6723369,0.69555839,17.70746787
22-06-1998,5.18255059,-0.22406555,1.17428836,2.12662943,0.44478475,22.46154085
23-06-1998,4.68552587,0.48856309,1.39227008,3.32915647,0.94336349,16.20217428
24-06-1998,5.06453676,-0.00900375,1.16840662,2.35506708,0.63944058,19.5871547
25-06-1998,4.94017944,0.13645884,1.34046301,2.59374948,0.76175609,17.04152838
26-06-1998,4.23101786,0.95985055,1.73053934,4.57081229,1.27979732,15.40191907
29-06-1998,5.16734068,-0.17044479,1.13908175,1.9897158,0.60616375,21.09819353
30-06-1998,4.54243435,0.60714887,1.46025869,3.62680862,1.10004076,15.44695296
01-07-1998,4.63204831,0.50444718,1.33837219,3.43423759,0.94371262,15.23267975
02-07-1998,3.74333264,1.48793375,1.74945182,5.8942505,1.47767791,14.7784598
06-07-1998,4.08368728,1.10479322,1.56559287,4.82585951,1.29628851,14.68988647
07-07-1998,3.41674605,1.82868567,1.87365498,6.76958076,1.67898602,14.90978282
08-07-1998,2.42710814,2.84886412,2.30130783,9.64354821,2.00504408,15.01836514
09-07-1998,2.37241444,2.89935081,2.26024153,9.77250501,2.00368237,15.02135898
10-07-1998,2.08199802,3.19972785,2.34472236,10.65404977,2.09869844,15.15022041
13-07-1998,0.6937574,4.62685961,2.91770344,14.64787722,2.52746789,16.01273441
14-07-1998,0.71206713,4.6052365,2.97901783,14.699194,2.43978978,15.65314281
15-07-1998,0.7003184,4.60319056,2.93596263,14.67776767,2.48905969,15.72192828
16-07-1998,0.7272671,4.60332631,2.89148886,14.66281606,2.48254008,15.62644045
17-07-1998,0.71823867,4.62607268,2.71367086,14.70539941,2.57807441,15.61437711
20-07-1998,0.7292504,4.5783336,3.02956135,14.68920064,2.36076515,15.44340359
21-07-1998,0.90670407,4.38994029,3.09581428,14.04392993,2.30596175,15.60389318
22-07-1998,2.19410867,3.06353485,2.63226867,10.5666042,1.91356177,14.95291326
23-07-1998,1.95052491,3.32621261,2.61820736,11.14086924,2.09176302,15.41134849
24-07-1998,0.64783006,4.63977938,3.24776242,14.76133555,2.397276,15.91651008
27-07-1998,0.65853293,4.61913714,3.2309103,14.81213309,2.38493097,15.76252369
28-07-1998,0.64222483,4.63513618,3.11358376,14.96369207,2.4625319,15.83684423
29-07-1998,0.65643023,4.60770932,3.34581507,15.01168228,2.37563258,15.83351496
30-07-1998,2.03008115,3.18473227,2.86458728,11.10986698,1.98678086,15.23250626
31-07-1998,2.02647245,3.17231327,2.90586934,11.07110266,1.99210513,15.2339248
03-08-1998,1.99157007,3.20989196,2.83667396,10.98494955,2.0249751,15.41641073
04-08-1998,0.6079214,4.63745741,3.1531828,14.66458281,2.53644869,16.27203796
05-08-1998,0,5.23435751,3.26349183,16.29606582,2.76467525,16.66271233
06-08-1998,0,5.20916424,3.39208534,16.41449236,2.61258451,16.16919379
07-08-1998,0.00008188,5.18778585,3.34497164,16.36169924,2.5804683,16.16887878
10-08-1998,0,5.22248567,3.06232041,16.16902928,2.84117308,16.65636572
11-08-1998,0,5.22675548,2.79933983,16.10645335,2.9144246,16.6276465
12-08-1998,0.00757042,5.21682122,2.93962615,16.1600304,2.8121687,16.43092475
13-08-1998,0.05607103,5.1739743,3.24750339,16.19558023,2.62212156,16.18595431
14-08-1998,0,5.2212503,3.09997673,16.10316197,2.77880512,16.53718619
17-08-1998,0.03018112,5.18475017,3.09775761,16.15012676,2.64220175,16.04789091
18-08-1998,0.50619424,4.70329449,3.09111849,14.92871934,2.42263314,15.66747865
19-08-1998,0.22608124,4.97882901,3.12694945,15.67366806,2.56751699,15.97296203
20-08-1998,0,5.20870917,3.15241596,16.1333549,2.67508177,16.34557076
21-08-1998,0.00611429,5.18503829,2.9399579,16.07537736,2.59751348,15.88234559
24-08-1998,0.01258175,5.19414304,2.72946463,16.22673141,2.56034155,15.71248075
25-08-1998,0.5493533,4.64530772,2.57461704,14.77379817,2.27254745,15.10110626
26-08-1998,3.99783226,1.03757809,1.59148044,5.13894337,0.79293069,14.14557213
27-08-1998,0,5.20233163,1.00328874,16.01915819,3.35525744,16.12101377
28-08-1998,0.00004623,5.15984225,1.00009453,15.97540602,3.36408156,16.08988324
31-08-1998,0.00000092,5.16416902,0.97727132,15.78350098,3.3606838,16.14424681
01-09-1998,0.00000038,5.13831768,0.10100884,15.89449985,3.98239824,16.09388212
02-09-1998,0.00001081,5.16617781,0.27310212,15.76782849,4.17304735,16.79592548
03-09-1998,0,5.18001841,0.20069091,15.77199348,4.00910988,16.62604676
04-09-1998,0.0000116,5.19052125,0.18955142,15.74613017,3.98643003,16.680396
08-09-1998,0,5.19643196,0.02240466,16.07536316,3.78483999,15.86580063
09-09-1998,1.20389553,3.94688461,-0.00394712,12.84966054,2.91768563,14.840094
10-09-1998,1.88957877,3.17898154,-0.0010587,11.03062304,2.13122577,14.72065428
11-09-1998,1.46853228,3.68259162,0.00075509,12.23994369,2.47898359,14.79849211
14-09-1998,0.6023024,4.53240159,0.00081954,14.63384308,2.87317633,14.88522618
15-09-1998,0.48798333,4.66443625,0.00074992,15.02418853,2.87435717,14.69803829
16-09-1998,0,5.14583924,0.01098283,16.23803313,3.14860483,15.21724748
17-09-1998,0.00000506,5.15126649,-0.42097097,16.42454752,3.22161776,15.35379731
18-09-1998,0.00001195,5.13639035,-0.5740949,16.6120189,3.13697954,15.48560646
21-09-1998,0.00005745,5.15872989,-0.86800813,16.7349567,3.41915728,16.08470304
22-09-1998,0.00003645,5.11252425,-1.16149522,16.65159657,3.87797644,16.26167648
23-09-1998,0.00019183,4.97160592,-1.17099796,16.65703118,3.89975575,16.21057548
24-09-1998,0.00001126,4.8386601,-1.69803443,16.85125343,4.28813971,16.17614026
25-09-1998,0.0000655,4.8034448,-2.85014987,17.28741842,4.8552689,15.6567725
28-09-1998,0.00003181,4.81799798,-4.01456109,18.07994147,5.29938453,15.20606153
29-09-1998,0.00001356,4.79919883,-4.35483375,18.09112167,5.65205769,15.33657433
30-09-1998,0.00002563,4.74116492,-4.59248151,17.91319504,5.16037468,14.43429029
01-10-1998,0.00002706,4.68589161,-4.73866244,17.81127501,4.80156941,13.86575679
02-10-1998,0.0000195,4.67844207,-4.84898561,17.71536121,5.02411344,14.0330959
05-10-1998,0.0001091,4.65132821,-5.02559293,17.39125387,4.69946922,13.36129685
06-10-1998,0.00006193,4.66213334,-5.05186446,17.52322824,4.94397437,13.44424988
07-10-1998,0.00000231,4.64192144,-5.37623816,18.00374196,5.06117036,12.92394148
08-10-1998,0.00001876,4.49464241,-5.27874973,18.59756679,5.37529612,12.60233304
09-10-1998,0,4.48706283,-4.68807681,18.77127177,5.25967116,12.40835003
13-10-1998,0.00001,4.50592491,-4.7868558,18.91672956,5.06871269,12.35047217
14-10-1998,0.00002681,4.52841679,-4.98316154,18.73231513,5.07881667,12.73014844
15-10-1998,0,4.56681832,-5.20824708,18.97299031,5.14656292,12.78992444
16-10-1998,0.00008706,4.25007567,-5.20950202,19.02881846,5.11286922,12.72088212
19-10-1998,0.00001278,4.33965816,-5.32503055,19.07210645,4.75478459,12.23820316
20-10-1998,0.00000928,4.38978224,-6.52098573,20.18311466,5.04750596,11.78063885
21-10-1998,0.00004921,4.37991694,-6.58267818,20.20712455,5.38536849,12.06318849
22-10-1998,0.00006142,4.39497999,-7.31266533,21.00513661,5.70463592,12.21318479
23-10-1998,0.00001343,4.36184997,-7.97407659,21.50876963,6.15016377,11.99371326
26-10-1998,0.00009791,4.40716631,-8.14186384,21.24017112,6.52398673,12.29420014
27-10-1998,0.0000089,4.36958227,-8.25042778,21.25705196,6.2121298,12.08307446
28-10-1998,0.00006845,4.45190052,-8.26999899,21.29100721,5.66730799,11.74691025
29-10-1998,0.00012489,4.53980541,-8.35526944,21.18397569,5.34915734,11.53370626
30-10-1998,0.00004146,4.58275982,-8.80461662,21.72195807,5.69639321,11.6333912
02-11-1998,0.0000087,4.67321547,-9.08919678,22.17584287,5.97695729,11.71458846
03-11-1998,0.0000092,4.66078038,-9.19653008,22.20798226,6.01055549,11.6902472
04-11-1998,0.00007863,4.77297675,-9.74375723,22.91155104,6.60831102,12.24167926
05-11-1998,0,4.79881424,-9.77592052,22.88529641,6.66987919,12.35096916
06-11-1998,0.00000497,4.85687855,-9.88137074,23.10028331,6.9367299,12.4108444
09-11-1998,0.00000905,4.83221833,-10.09000995,22.8396787,7.19728899,12.55946481
10-11-1998,0.00000818,4.77629795,-10.08428717,22.88761762,7.34277877,12.8679524
12-11-1998,0.00002068,4.72993167,-10.08060212,22.8854005,7.35162483,12.91021959
13-11-1998,0,4.70527231,-10.38058056,23.110833,7.8849298,13.24266054
16-11-1998,0.00003444,4.72184202,-10.37418609,23.12548037,7.77268729,13.05665252
17-11-1998,0.0000124,4.70210242,-10.32021579,23.20707964,7.69829014,12.94097656
18-11-1998,0.00000776,4.70528803,-10.43143254,23.09380814,8.38054956,13.78831655
19-11-1998,0.00004768,4.68604596,-10.51516581,23.21580011,9.34032658,14.81923459
20-11-1998,0,4.70197525,-10.53368517,23.20737872,9.16520417,14.81741934
23-11-1998,0.00001008,4.70934591,-11.64945696,24.36570802,8.48476606,13.55318997
24-11-1998,0.00000542,4.75431188,-11.79911358,24.37050665,8.81148418,13.91110028
25-11-1998,0.00000469,4.73437667,-11.88296384,24.34679877,9.10369252,14.16060465
